age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,y
31.00,10,2.00,2.00,2.00,2.00,2.00,1.00,8.00,3.00,118.00,1.00,999.00,0.00,1.00,2.00
53.00,1,1.00,6.00,2.00,2.00,1.00,1.00,7.00,4.00,821.00,1.00,999.00,0.00,1.00,2.00
44.00,7,1.00,5.00,2.00,1.00,2.00,2.00,11.00,5.00,47.00,2.00,999.00,0.00,1.00,2.00
29.00,2,2.00,2.00,2.00,1.00,1.00,1.00,8.00,5.00,33.00,4.00,999.00,0.00,1.00,2.00
45.00,10,1.00,2.00,2.00,2.00,2.00,1.00,8.00,1.00,111.00,2.00,999.00,1.00,2.00,2.00
52.00,1,1.00,3.00,3.00,2.00,2.00,1.00,7.00,5.00,80.00,1.00,999.00,0.00,1.00,2.00
40.00,1,3.00,1.00,3.00,1.00,2.00,1.00,7.00,4.00,41.00,1.00,999.00,0.00,1.00,2.00
43.00,1,1.00,6.00,2.00,1.00,2.00,1.00,5.00,2.00,756.00,3.00,999.00,0.00,1.00,2.00
59.00,5,1.00,3.00,3.00,1.00,1.00,2.00,5.00,2.00,318.00,1.00,999.00,0.00,1.00,2.00
37.00,11,1.00,1.00,2.00,1.00,1.00,1.00,5.00,5.00,69.00,4.00,999.00,0.00,1.00,2.00
55.00,1,3.00,3.00,3.00,2.00,2.00,2.00,5.00,3.00,148.00,4.00,999.00,0.00,1.00,2.00
38.00,3,1.00,5.00,2.00,1.00,2.00,1.00,11.00,3.00,388.00,3.00,999.00,0.00,1.00,2.00
30.00,1,1.00,1.00,3.00,2.00,2.00,2.00,5.00,3.00,115.00,1.00,999.00,0.00,1.00,2.00
56.00,2,1.00,4.00,2.00,1.00,2.00,2.00,6.00,3.00,375.00,11.00,999.00,0.00,1.00,2.00
55.00,11,3.00,2.00,2.00,2.00,2.00,1.00,5.00,4.00,190.00,2.00,999.00,0.00,1.00,2.00
30.00,10,2.00,5.00,2.00,2.00,2.00,1.00,8.00,4.00,656.00,1.00,999.00,0.00,1.00,2.00
36.00,7,2.00,2.00,2.00,2.00,2.00,1.00,11.00,1.00,406.00,1.00,999.00,0.00,1.00,2.00
33.00,2,1.00,2.00,2.00,2.00,2.00,2.00,6.00,2.00,133.00,3.00,999.00,0.00,1.00,2.00
36.00,10,1.00,4.00,2.00,1.00,2.00,1.00,7.00,2.00,63.00,4.00,999.00,0.00,1.00,2.00
33.00,2,1.00,2.00,2.00,3.00,3.00,2.00,6.00,4.00,49.00,1.00,999.00,0.00,1.00,2.00
30.00,3,1.00,5.00,2.00,2.00,2.00,2.00,5.00,3.00,62.00,1.00,999.00,0.00,1.00,2.00
31.00,10,2.00,2.00,2.00,1.00,2.00,1.00,8.00,4.00,34.00,6.00,999.00,0.00,1.00,2.00
49.00,2,1.00,6.00,2.00,1.00,2.00,2.00,5.00,5.00,731.00,4.00,999.00,0.00,1.00,2.00
52.00,11,1.00,4.00,3.00,1.00,2.00,2.00,5.00,1.00,151.00,1.00,999.00,0.00,1.00,2.00
36.00,2,3.00,2.00,2.00,2.00,2.00,1.00,8.00,1.00,559.00,1.00,5.00,1.00,3.00,1.00
32.00,10,1.00,4.00,2.00,2.00,2.00,1.00,5.00,5.00,56.00,1.00,999.00,0.00,1.00,2.00
40.00,2,2.00,4.00,3.00,3.00,3.00,1.00,11.00,1.00,421.00,2.00,999.00,0.00,1.00,2.00
60.00,6,1.00,7.00,3.00,2.00,2.00,2.00,6.00,2.00,104.00,7.00,999.00,0.00,1.00,2.00
34.00,2,3.00,2.00,2.00,2.00,2.00,2.00,5.00,2.00,382.00,2.00,999.00,0.00,1.00,2.00
40.00,1,1.00,1.00,2.00,2.00,2.00,1.00,4.00,2.00,354.00,1.00,999.00,0.00,1.00,2.00
25.00,4,2.00,1.00,2.00,2.00,2.00,2.00,5.00,5.00,130.00,4.00,999.00,0.00,1.00,2.00
45.00,1,1.00,7.00,2.00,1.00,2.00,1.00,8.00,3.00,68.00,1.00,999.00,0.00,1.00,2.00
33.00,2,1.00,2.00,2.00,2.00,2.00,1.00,7.00,4.00,1018.00,1.00,999.00,0.00,1.00,2.00
47.00,2,1.00,2.00,3.00,1.00,2.00,2.00,5.00,5.00,155.00,1.00,999.00,0.00,1.00,2.00
30.00,7,2.00,4.00,2.00,2.00,2.00,2.00,10.00,4.00,172.00,1.00,999.00,0.00,1.00,2.00
22.00,1,1.00,5.00,2.00,1.00,2.00,1.00,7.00,5.00,161.00,4.00,999.00,0.00,1.00,2.00
44.00,1,1.00,5.00,2.00,2.00,2.00,2.00,6.00,1.00,63.00,1.00,999.00,0.00,1.00,2.00
54.00,5,1.00,2.00,2.00,1.00,1.00,2.00,7.00,2.00,44.00,1.00,999.00,0.00,1.00,2.00
37.00,11,1.00,2.00,3.00,1.00,2.00,1.00,6.00,1.00,614.00,3.00,3.00,2.00,3.00,1.00
52.00,5,1.00,7.00,2.00,1.00,2.00,1.00,11.00,2.00,97.00,3.00,999.00,1.00,2.00,2.00
36.00,4,1.00,4.00,2.00,2.00,2.00,2.00,5.00,5.00,136.00,1.00,999.00,0.00,1.00,2.00
34.00,2,2.00,2.00,2.00,1.00,2.00,1.00,8.00,4.00,419.00,3.00,999.00,0.00,1.00,2.00
49.00,11,1.00,3.00,3.00,2.00,2.00,1.00,5.00,3.00,771.00,2.00,999.00,0.00,1.00,2.00
37.00,2,1.00,2.00,2.00,1.00,2.00,1.00,8.00,3.00,161.00,2.00,999.00,0.00,1.00,2.00
29.00,1,1.00,5.00,2.00,2.00,2.00,2.00,5.00,3.00,223.00,5.00,999.00,0.00,1.00,2.00
28.00,8,2.00,4.00,2.00,1.00,1.00,1.00,5.00,5.00,9.00,6.00,999.00,0.00,1.00,2.00
35.00,1,1.00,3.00,2.00,1.00,2.00,1.00,7.00,1.00,181.00,1.00,999.00,0.00,1.00,2.00
57.00,2,3.00,2.00,2.00,1.00,2.00,2.00,5.00,2.00,105.00,1.00,999.00,0.00,1.00,2.00
30.00,2,2.00,2.00,2.00,1.00,2.00,1.00,7.00,1.00,243.00,2.00,999.00,0.00,1.00,2.00
44.00,10,2.00,4.00,2.00,2.00,2.00,2.00,5.00,4.00,216.00,1.00,999.00,0.00,1.00,2.00
41.00,3,1.00,2.00,2.00,1.00,2.00,2.00,5.00,5.00,691.00,10.00,999.00,0.00,1.00,1.00
40.00,1,1.00,1.00,2.00,1.00,2.00,2.00,5.00,2.00,381.00,2.00,999.00,0.00,1.00,2.00
39.00,10,2.00,2.00,2.00,1.00,2.00,1.00,5.00,5.00,119.00,1.00,999.00,0.00,1.00,2.00
40.00,1,1.00,6.00,2.00,2.00,2.00,2.00,6.00,4.00,100.00,4.00,999.00,0.00,1.00,2.00
39.00,3,1.00,1.00,3.00,1.00,2.00,2.00,6.00,1.00,70.00,1.00,999.00,0.00,1.00,2.00
49.00,5,1.00,2.00,2.00,2.00,2.00,1.00,11.00,5.00,65.00,1.00,999.00,0.00,1.00,2.00
52.00,8,1.00,4.00,3.00,1.00,2.00,1.00,7.00,5.00,946.00,3.00,999.00,0.00,1.00,1.00
38.00,10,2.00,5.00,2.00,1.00,2.00,1.00,5.00,4.00,306.00,4.00,999.00,0.00,1.00,2.00
45.00,5,1.00,6.00,3.00,2.00,1.00,2.00,6.00,1.00,73.00,1.00,999.00,0.00,1.00,2.00
33.00,2,1.00,4.00,2.00,1.00,2.00,1.00,5.00,2.00,345.00,1.00,999.00,0.00,1.00,2.00
41.00,1,1.00,3.00,3.00,2.00,2.00,1.00,4.00,5.00,100.00,2.00,999.00,0.00,1.00,2.00
56.00,4,3.00,3.00,2.00,1.00,2.00,1.00,11.00,3.00,414.00,1.00,999.00,1.00,2.00,1.00
88.00,6,1.00,3.00,2.00,2.00,2.00,1.00,9.00,1.00,272.00,1.00,999.00,0.00,1.00,2.00
56.00,2,1.00,1.00,2.00,1.00,2.00,1.00,10.00,2.00,1573.00,2.00,999.00,1.00,2.00,2.00
58.00,7,1.00,2.00,2.00,1.00,2.00,1.00,5.00,1.00,379.00,1.00,999.00,0.00,1.00,2.00
25.00,10,2.00,5.00,2.00,1.00,2.00,1.00,5.00,2.00,157.00,5.00,999.00,0.00,1.00,2.00
35.00,7,4.00,2.00,2.00,2.00,2.00,1.00,11.00,4.00,221.00,1.00,999.00,0.00,1.00,2.00
29.00,1,1.00,6.00,3.00,2.00,1.00,2.00,6.00,5.00,55.00,5.00,999.00,0.00,1.00,2.00
30.00,1,2.00,1.00,2.00,1.00,2.00,2.00,5.00,2.00,428.00,1.00,999.00,0.00,1.00,2.00
31.00,3,3.00,4.00,2.00,1.00,2.00,2.00,5.00,2.00,383.00,2.00,999.00,0.00,1.00,2.00
36.00,2,1.00,2.00,2.00,1.00,1.00,2.00,5.00,3.00,362.00,5.00,999.00,0.00,1.00,2.00
56.00,6,1.00,7.00,2.00,2.00,2.00,1.00,7.00,3.00,60.00,1.00,999.00,0.00,1.00,2.00
54.00,8,2.00,1.00,2.00,2.00,1.00,1.00,7.00,4.00,169.00,1.00,999.00,0.00,1.00,2.00
37.00,2,2.00,4.00,2.00,2.00,2.00,1.00,7.00,2.00,333.00,8.00,999.00,0.00,1.00,2.00
33.00,8,2.00,4.00,2.00,1.00,2.00,1.00,8.00,1.00,486.00,1.00,999.00,2.00,2.00,2.00
60.00,6,1.00,2.00,3.00,1.00,1.00,1.00,8.00,1.00,146.00,3.00,999.00,0.00,1.00,2.00
60.00,6,1.00,4.00,2.00,1.00,2.00,1.00,8.00,2.00,443.00,2.00,999.00,2.00,2.00,1.00
40.00,2,2.00,2.00,2.00,2.00,2.00,1.00,8.00,3.00,183.00,3.00,999.00,0.00,1.00,2.00
51.00,11,3.00,4.00,3.00,1.00,2.00,1.00,11.00,4.00,1166.00,1.00,999.00,0.00,1.00,2.00
32.00,2,1.00,7.00,2.00,2.00,2.00,2.00,5.00,4.00,93.00,1.00,999.00,0.00,1.00,2.00
37.00,1,1.00,1.00,2.00,2.00,2.00,1.00,8.00,1.00,213.00,1.00,999.00,0.00,1.00,1.00
27.00,2,2.00,2.00,2.00,1.00,2.00,1.00,3.00,3.00,210.00,1.00,6.00,2.00,3.00,1.00
40.00,8,1.00,2.00,2.00,1.00,2.00,1.00,7.00,5.00,131.00,2.00,999.00,0.00,1.00,2.00
57.00,11,1.00,2.00,2.00,1.00,2.00,1.00,7.00,4.00,1173.00,4.00,999.00,0.00,1.00,2.00
34.00,10,3.00,5.00,2.00,2.00,2.00,1.00,7.00,3.00,130.00,1.00,999.00,0.00,1.00,2.00
27.00,10,1.00,1.00,2.00,2.00,1.00,2.00,5.00,2.00,245.00,2.00,999.00,0.00,1.00,2.00
53.00,5,3.00,5.00,2.00,1.00,2.00,1.00,5.00,1.00,82.00,4.00,999.00,0.00,1.00,2.00
59.00,8,1.00,5.00,2.00,1.00,2.00,1.00,9.00,5.00,251.00,3.00,2.00,4.00,3.00,2.00
64.00,11,1.00,2.00,2.00,1.00,2.00,1.00,8.00,2.00,248.00,1.00,999.00,2.00,2.00,2.00
47.00,8,1.00,4.00,2.00,1.00,2.00,1.00,8.00,2.00,836.00,1.00,999.00,0.00,1.00,1.00
47.00,11,1.00,5.00,2.00,1.00,2.00,1.00,11.00,3.00,248.00,1.00,999.00,0.00,1.00,2.00
50.00,4,1.00,3.00,2.00,2.00,2.00,1.00,8.00,1.00,343.00,1.00,999.00,0.00,1.00,2.00
20.00,9,2.00,4.00,2.00,1.00,1.00,1.00,7.00,2.00,136.00,4.00,999.00,0.00,1.00,2.00
27.00,9,2.00,6.00,2.00,1.00,2.00,2.00,4.00,4.00,390.00,1.00,4.00,1.00,3.00,1.00
45.00,10,2.00,5.00,2.00,3.00,3.00,1.00,4.00,1.00,80.00,1.00,999.00,0.00,1.00,2.00
34.00,2,1.00,5.00,2.00,1.00,1.00,1.00,5.00,1.00,326.00,1.00,999.00,0.00,1.00,2.00
45.00,7,1.00,2.00,3.00,2.00,2.00,2.00,6.00,4.00,108.00,2.00,999.00,0.00,1.00,2.00
39.00,11,2.00,2.00,2.00,1.00,2.00,1.00,12.00,1.00,387.00,1.00,6.00,2.00,3.00,1.00
41.00,2,1.00,4.00,2.00,1.00,2.00,1.00,11.00,2.00,62.00,4.00,999.00,0.00,1.00,2.00
50.00,2,2.00,4.00,2.00,2.00,1.00,1.00,5.00,5.00,623.00,8.00,999.00,0.00,1.00,1.00
51.00,2,2.00,2.00,3.00,1.00,2.00,1.00,8.00,3.00,168.00,1.00,999.00,0.00,1.00,2.00
41.00,2,1.00,2.00,3.00,1.00,2.00,1.00,5.00,1.00,61.00,5.00,999.00,0.00,1.00,2.00
24.00,9,2.00,5.00,2.00,2.00,2.00,1.00,7.00,3.00,429.00,2.00,6.00,3.00,3.00,1.00
41.00,3,3.00,6.00,2.00,1.00,2.00,1.00,5.00,5.00,317.00,1.00,999.00,0.00,1.00,2.00
57.00,6,1.00,2.00,2.00,1.00,1.00,1.00,7.00,1.00,1062.00,4.00,999.00,0.00,1.00,1.00
34.00,10,1.00,2.00,2.00,1.00,2.00,1.00,11.00,3.00,36.00,1.00,999.00,0.00,1.00,2.00
50.00,1,1.00,1.00,3.00,1.00,2.00,1.00,4.00,4.00,99.00,1.00,999.00,1.00,2.00,2.00
38.00,2,3.00,1.00,2.00,2.00,2.00,1.00,10.00,3.00,139.00,2.00,999.00,3.00,2.00,2.00
46.00,8,1.00,6.00,2.00,2.00,2.00,1.00,8.00,5.00,229.00,1.00,999.00,0.00,1.00,2.00
31.00,1,3.00,1.00,2.00,2.00,2.00,1.00,7.00,4.00,551.00,3.00,999.00,0.00,1.00,1.00
34.00,5,1.00,2.00,2.00,2.00,1.00,1.00,11.00,4.00,116.00,1.00,999.00,0.00,1.00,2.00
35.00,8,1.00,4.00,2.00,1.00,2.00,1.00,4.00,5.00,36.00,1.00,999.00,0.00,1.00,2.00
34.00,1,1.00,3.00,3.00,2.00,2.00,2.00,6.00,2.00,60.00,5.00,999.00,0.00,1.00,2.00
51.00,6,1.00,2.00,2.00,2.00,2.00,1.00,8.00,3.00,142.00,1.00,999.00,0.00,1.00,2.00
29.00,10,2.00,5.00,2.00,2.00,2.00,2.00,7.00,4.00,575.00,4.00,999.00,0.00,1.00,2.00
44.00,1,3.00,7.00,3.00,1.00,2.00,2.00,5.00,4.00,318.00,2.00,999.00,0.00,1.00,2.00
62.00,1,1.00,3.00,2.00,1.00,1.00,1.00,11.00,1.00,152.00,1.00,999.00,0.00,1.00,2.00
45.00,1,2.00,7.00,2.00,1.00,2.00,2.00,5.00,3.00,69.00,5.00,999.00,0.00,1.00,2.00
32.00,2,2.00,2.00,2.00,1.00,2.00,2.00,7.00,1.00,109.00,3.00,999.00,0.00,1.00,2.00
39.00,10,1.00,5.00,2.00,2.00,2.00,1.00,5.00,4.00,31.00,2.00,999.00,1.00,2.00,2.00
47.00,10,3.00,4.00,2.00,1.00,2.00,1.00,7.00,4.00,303.00,3.00,999.00,0.00,1.00,2.00
49.00,10,1.00,6.00,2.00,1.00,2.00,2.00,5.00,5.00,319.00,2.00,999.00,0.00,1.00,2.00
26.00,2,2.00,2.00,2.00,1.00,2.00,1.00,7.00,1.00,71.00,9.00,999.00,0.00,1.00,2.00
49.00,2,1.00,4.00,2.00,1.00,2.00,1.00,8.00,1.00,194.00,2.00,999.00,0.00,1.00,1.00
32.00,2,2.00,4.00,2.00,2.00,2.00,2.00,6.00,1.00,137.00,2.00,999.00,0.00,1.00,2.00
27.00,2,1.00,2.00,2.00,2.00,2.00,1.00,8.00,2.00,97.00,4.00,999.00,0.00,1.00,2.00
46.00,1,1.00,7.00,3.00,2.00,1.00,2.00,5.00,4.00,631.00,2.00,999.00,0.00,1.00,2.00
33.00,2,2.00,1.00,2.00,2.00,2.00,1.00,5.00,3.00,245.00,4.00,999.00,0.00,1.00,2.00
36.00,9,2.00,6.00,3.00,1.00,2.00,1.00,5.00,1.00,567.00,2.00,999.00,0.00,1.00,2.00
32.00,2,2.00,2.00,2.00,1.00,2.00,1.00,8.00,1.00,61.00,2.00,999.00,0.00,1.00,2.00
39.00,1,1.00,7.00,3.00,1.00,2.00,1.00,7.00,3.00,1439.00,6.00,999.00,0.00,1.00,1.00
86.00,6,1.00,5.00,2.00,2.00,2.00,2.00,12.00,3.00,343.00,2.00,999.00,0.00,1.00,1.00
31.00,2,2.00,2.00,2.00,1.00,2.00,1.00,11.00,2.00,168.00,2.00,999.00,0.00,1.00,2.00
37.00,5,3.00,2.00,2.00,2.00,2.00,1.00,5.00,4.00,51.00,1.00,999.00,0.00,1.00,2.00
32.00,3,2.00,2.00,2.00,1.00,2.00,2.00,5.00,2.00,242.00,2.00,999.00,0.00,1.00,2.00
37.00,5,1.00,2.00,2.00,2.00,2.00,1.00,11.00,2.00,658.00,3.00,999.00,1.00,2.00,2.00
27.00,10,2.00,5.00,2.00,2.00,2.00,1.00,4.00,3.00,72.00,1.00,999.00,0.00,1.00,2.00
25.00,10,2.00,5.00,2.00,1.00,2.00,1.00,11.00,5.00,76.00,2.00,19.00,1.00,3.00,1.00
54.00,1,1.00,4.00,2.00,1.00,2.00,2.00,7.00,4.00,445.00,1.00,999.00,0.00,1.00,2.00
36.00,6,2.00,7.00,3.00,2.00,2.00,2.00,5.00,4.00,644.00,3.00,999.00,0.00,1.00,2.00
38.00,1,1.00,4.00,3.00,1.00,2.00,1.00,5.00,1.00,306.00,1.00,999.00,0.00,1.00,2.00
40.00,1,1.00,7.00,3.00,2.00,2.00,2.00,5.00,2.00,182.00,2.00,999.00,0.00,1.00,2.00
51.00,4,1.00,4.00,2.00,2.00,2.00,1.00,11.00,5.00,28.00,4.00,999.00,0.00,1.00,2.00
68.00,6,1.00,4.00,2.00,2.00,1.00,1.00,4.00,1.00,263.00,2.00,999.00,0.00,1.00,2.00
31.00,11,1.00,2.00,2.00,2.00,2.00,2.00,6.00,5.00,298.00,2.00,999.00,0.00,1.00,2.00
53.00,5,1.00,4.00,2.00,2.00,2.00,1.00,7.00,5.00,91.00,10.00,999.00,0.00,1.00,2.00
37.00,10,1.00,5.00,2.00,1.00,1.00,1.00,8.00,3.00,733.00,5.00,999.00,0.00,1.00,2.00
33.00,3,1.00,5.00,2.00,1.00,2.00,1.00,7.00,3.00,157.00,2.00,999.00,0.00,1.00,2.00
34.00,2,2.00,2.00,2.00,2.00,1.00,1.00,8.00,5.00,78.00,3.00,999.00,0.00,1.00,2.00
28.00,10,2.00,5.00,2.00,1.00,1.00,1.00,5.00,3.00,196.00,1.00,999.00,0.00,1.00,2.00
61.00,1,1.00,3.00,2.00,1.00,2.00,1.00,5.00,3.00,113.00,1.00,999.00,0.00,1.00,2.00
19.00,9,2.00,4.00,2.00,3.00,3.00,1.00,8.00,2.00,160.00,1.00,999.00,0.00,1.00,1.00
53.00,6,1.00,3.00,2.00,2.00,2.00,2.00,5.00,4.00,101.00,23.00,999.00,0.00,1.00,2.00
28.00,9,2.00,4.00,2.00,2.00,2.00,1.00,9.00,5.00,555.00,2.00,999.00,0.00,1.00,1.00
35.00,5,1.00,5.00,2.00,3.00,3.00,1.00,5.00,5.00,154.00,3.00,999.00,1.00,2.00,2.00
41.00,1,1.00,1.00,2.00,2.00,2.00,1.00,5.00,5.00,26.00,1.00,999.00,0.00,1.00,2.00
42.00,8,1.00,4.00,2.00,1.00,1.00,1.00,7.00,4.00,302.00,2.00,999.00,0.00,1.00,2.00
31.00,2,2.00,2.00,2.00,1.00,2.00,2.00,5.00,1.00,451.00,2.00,999.00,0.00,1.00,2.00
53.00,5,3.00,4.00,2.00,2.00,2.00,1.00,7.00,1.00,61.00,2.00,999.00,0.00,1.00,2.00
59.00,6,1.00,2.00,2.00,2.00,2.00,2.00,5.00,5.00,35.00,1.00,999.00,0.00,1.00,2.00
45.00,2,1.00,2.00,2.00,1.00,2.00,2.00,7.00,4.00,58.00,3.00,999.00,0.00,1.00,2.00
57.00,8,1.00,4.00,3.00,1.00,2.00,1.00,4.00,1.00,157.00,1.00,999.00,0.00,1.00,2.00
28.00,10,2.00,1.00,2.00,1.00,2.00,1.00,5.00,4.00,263.00,1.00,999.00,1.00,2.00,2.00
48.00,1,1.00,1.00,2.00,2.00,2.00,1.00,5.00,4.00,214.00,1.00,999.00,1.00,2.00,2.00
34.00,2,2.00,2.00,2.00,1.00,2.00,1.00,8.00,4.00,518.00,1.00,999.00,0.00,1.00,1.00
49.00,1,1.00,1.00,3.00,1.00,2.00,2.00,5.00,5.00,281.00,27.00,999.00,0.00,1.00,2.00
44.00,1,1.00,7.00,2.00,2.00,2.00,1.00,8.00,3.00,68.00,2.00,999.00,0.00,1.00,2.00
28.00,10,2.00,2.00,2.00,1.00,2.00,1.00,7.00,3.00,115.00,2.00,999.00,0.00,1.00,2.00
40.00,5,1.00,4.00,2.00,1.00,2.00,1.00,8.00,3.00,286.00,1.00,999.00,0.00,1.00,2.00
37.00,10,1.00,2.00,2.00,1.00,2.00,2.00,5.00,2.00,8.00,2.00,999.00,0.00,1.00,2.00
32.00,2,2.00,2.00,2.00,1.00,2.00,1.00,8.00,5.00,233.00,1.00,999.00,0.00,1.00,2.00
41.00,4,1.00,4.00,2.00,2.00,1.00,2.00,7.00,2.00,86.00,1.00,999.00,0.00,1.00,2.00
42.00,8,3.00,7.00,2.00,1.00,2.00,2.00,5.00,4.00,1074.00,1.00,999.00,0.00,1.00,1.00
45.00,11,1.00,2.00,2.00,1.00,2.00,2.00,7.00,1.00,363.00,3.00,999.00,0.00,1.00,2.00
35.00,1,1.00,7.00,2.00,2.00,2.00,1.00,5.00,1.00,249.00,1.00,999.00,0.00,1.00,2.00
30.00,1,2.00,3.00,2.00,1.00,2.00,2.00,6.00,5.00,59.00,3.00,999.00,0.00,1.00,2.00
40.00,8,2.00,4.00,2.00,2.00,2.00,1.00,4.00,1.00,1332.00,2.00,999.00,0.00,1.00,1.00
45.00,10,1.00,5.00,2.00,2.00,2.00,1.00,8.00,3.00,132.00,1.00,999.00,0.00,1.00,2.00
29.00,2,2.00,2.00,2.00,2.00,1.00,1.00,5.00,2.00,527.00,2.00,3.00,1.00,3.00,2.00
66.00,6,1.00,5.00,2.00,2.00,1.00,1.00,3.00,2.00,525.00,1.00,21.00,2.00,2.00,1.00
32.00,2,2.00,2.00,2.00,1.00,1.00,1.00,8.00,5.00,309.00,3.00,999.00,0.00,1.00,2.00
37.00,5,1.00,2.00,2.00,1.00,1.00,2.00,8.00,2.00,365.00,2.00,6.00,1.00,3.00,2.00
26.00,8,2.00,4.00,2.00,1.00,2.00,1.00,7.00,3.00,156.00,3.00,999.00,0.00,1.00,2.00
34.00,7,1.00,3.00,3.00,2.00,2.00,1.00,5.00,1.00,100.00,2.00,999.00,0.00,1.00,2.00
40.00,1,3.00,4.00,3.00,2.00,2.00,2.00,5.00,4.00,155.00,6.00,999.00,0.00,1.00,2.00
58.00,8,1.00,4.00,2.00,1.00,2.00,1.00,3.00,1.00,88.00,3.00,999.00,2.00,2.00,2.00
50.00,2,1.00,2.00,2.00,2.00,2.00,2.00,6.00,4.00,77.00,1.00,999.00,0.00,1.00,2.00
27.00,2,1.00,4.00,2.00,2.00,1.00,1.00,11.00,1.00,62.00,7.00,999.00,0.00,1.00,2.00
50.00,10,1.00,5.00,3.00,2.00,2.00,1.00,8.00,1.00,378.00,2.00,999.00,0.00,1.00,2.00
52.00,2,1.00,2.00,2.00,2.00,2.00,1.00,5.00,4.00,195.00,1.00,999.00,0.00,1.00,1.00
30.00,2,2.00,2.00,2.00,1.00,1.00,2.00,11.00,5.00,33.00,1.00,999.00,0.00,1.00,2.00
39.00,1,2.00,6.00,3.00,2.00,2.00,2.00,5.00,2.00,181.00,3.00,999.00,0.00,1.00,2.00
38.00,1,2.00,1.00,3.00,1.00,2.00,2.00,5.00,5.00,455.00,1.00,999.00,0.00,1.00,2.00
30.00,10,3.00,5.00,2.00,2.00,2.00,1.00,7.00,3.00,180.00,1.00,999.00,0.00,1.00,2.00
33.00,8,2.00,4.00,2.00,2.00,2.00,2.00,5.00,4.00,194.00,2.00,999.00,0.00,1.00,2.00
31.00,1,3.00,3.00,2.00,1.00,2.00,2.00,5.00,4.00,74.00,7.00,999.00,0.00,1.00,2.00
47.00,5,1.00,2.00,2.00,2.00,2.00,2.00,5.00,1.00,24.00,6.00,999.00,0.00,1.00,2.00
58.00,4,2.00,5.00,2.00,2.00,2.00,1.00,4.00,1.00,158.00,2.00,6.00,2.00,3.00,2.00
49.00,10,1.00,5.00,2.00,1.00,2.00,1.00,11.00,1.00,259.00,1.00,999.00,0.00,1.00,2.00
29.00,8,3.00,4.00,2.00,2.00,2.00,2.00,6.00,5.00,103.00,2.00,999.00,0.00,1.00,2.00
54.00,5,1.00,2.00,2.00,1.00,2.00,1.00,4.00,4.00,311.00,1.00,999.00,0.00,1.00,2.00
35.00,10,2.00,2.00,2.00,1.00,2.00,1.00,8.00,5.00,65.00,13.00,999.00,0.00,1.00,2.00
41.00,7,1.00,1.00,2.00,1.00,2.00,1.00,5.00,4.00,1135.00,3.00,999.00,1.00,2.00,1.00
31.00,1,1.00,6.00,2.00,2.00,2.00,2.00,6.00,5.00,339.00,5.00,999.00,0.00,1.00,2.00
51.00,4,1.00,4.00,3.00,1.00,1.00,1.00,7.00,5.00,454.00,1.00,999.00,0.00,1.00,2.00
47.00,1,1.00,3.00,2.00,2.00,2.00,1.00,8.00,5.00,77.00,5.00,999.00,0.00,1.00,2.00
28.00,2,2.00,2.00,2.00,1.00,2.00,1.00,11.00,3.00,170.00,1.00,999.00,0.00,1.00,2.00
48.00,2,1.00,2.00,2.00,1.00,2.00,1.00,11.00,4.00,111.00,2.00,999.00,1.00,2.00,2.00
48.00,8,1.00,4.00,2.00,1.00,1.00,1.00,6.00,2.00,217.00,3.00,999.00,0.00,1.00,2.00
45.00,1,1.00,3.00,2.00,1.00,1.00,1.00,5.00,4.00,8.00,5.00,999.00,0.00,1.00,2.00
26.00,1,1.00,7.00,3.00,3.00,3.00,2.00,6.00,1.00,351.00,6.00,999.00,0.00,1.00,2.00
28.00,10,2.00,5.00,2.00,1.00,2.00,2.00,5.00,4.00,760.00,2.00,999.00,0.00,1.00,2.00
32.00,5,1.00,2.00,2.00,1.00,1.00,1.00,5.00,3.00,36.00,9.00,999.00,1.00,2.00,2.00
39.00,8,3.00,7.00,2.00,2.00,2.00,1.00,4.00,5.00,286.00,2.00,999.00,1.00,2.00,2.00
23.00,9,2.00,4.00,2.00,1.00,2.00,1.00,5.00,4.00,143.00,2.00,999.00,1.00,2.00,2.00
33.00,8,1.00,4.00,2.00,2.00,2.00,2.00,5.00,4.00,63.00,1.00,999.00,1.00,2.00,2.00
31.00,3,1.00,2.00,3.00,1.00,2.00,1.00,7.00,1.00,151.00,2.00,999.00,0.00,1.00,2.00
24.00,8,2.00,5.00,2.00,1.00,2.00,1.00,7.00,3.00,80.00,1.00,999.00,0.00,1.00,2.00
31.00,7,2.00,2.00,2.00,2.00,2.00,1.00,12.00,3.00,854.00,1.00,999.00,0.00,1.00,1.00
47.00,2,3.00,4.00,2.00,1.00,2.00,1.00,5.00,2.00,816.00,1.00,999.00,1.00,2.00,2.00
47.00,8,1.00,7.00,2.00,2.00,2.00,2.00,6.00,5.00,108.00,1.00,999.00,0.00,1.00,2.00
29.00,2,2.00,4.00,2.00,1.00,2.00,2.00,6.00,2.00,235.00,2.00,999.00,0.00,1.00,2.00
50.00,10,1.00,2.00,2.00,2.00,2.00,1.00,7.00,5.00,95.00,1.00,999.00,0.00,1.00,2.00
40.00,10,1.00,5.00,2.00,1.00,2.00,1.00,5.00,4.00,580.00,1.00,999.00,1.00,2.00,2.00
